index	original	background	difference
679	7027	1220	5807
680	7083	1261	5822
681	7106	1276	5830
682	7112	1242	5870
683	7145	1239	5906
684	7147	1230	5917
685	7158	1251	5907
686	7127	1260	5867
687	7132	1259	5873
688	7104	1241	5863
689	7173	1232	5941
690	7201	1251	5950
691	7156	1256	5900
692	7185	1238	5947
693	7155	1252	5903
694	7078	1270	5808
695	7162	1252	5910
696	7231	1237	5994
697	7248	1248	6000
698	7232	1255	5977
699	7188	1264	5924
700	7173	1266	5907
701	7220	1258	5962
702	7217	1249	5968
703	7158	1268	5890
704	7208	1257	5951
705	7241	1243	5998
706	7196	1220	5976
707	7305	1253	6052
708	7276	1279	5997
709	7348	1240	6108
710	7309	1230	6079
711	7229	1235	5994
712	7287	1234	6053
713	7262	1255	6007
714	7258	1272	5986
715	7214	1266	5948
716	7278	1270	6008
717	7306	1277	6029
718	7300	1260	6040
719	7339	1259	6080
720	7299	1248	6051
721	7270	1238	6032
722	7287	1240	6047
723	7321	1244	6077
724	7339	1249	6090
725	7379	1270	6109
726	7379	1266	6113
727	7263	1252	6011
728	7267	1253	6014
729	7214	1261	5953
730	7201	1256	5945
731	7227	1267	5960
732	7347	1288	6059
733	7448	1277	6171
734	7438	1249	6189
735	7310	1232	6078
736	7236	1254	5982
737	7232	1237	5995
738	7307	1238	6069
739	7313	1245	6068
740	7298	1264	6034
741	7216	1253	5963
742	7200	1248	5952
743	7198	1241	5957
744	7181	1243	5938
745	7169	1246	5923
746	7213	1238	5975
747	7250	1271	5979
748	7205	1246	5959
749	7145	1249	5896
750	7202	1248	5954
751	7130	1240	5890
752	7074	1245	5829
753	7102	1271	5831
754	7087	1279	5808
755	7128	1255	5873
756	7083	1216	5867
757	7025	1235	5790
758	7065	1247	5818
759	7056	1254	5802
760	7047	1278	5769
761	7022	1261	5761
762	7023	1246	5777
763	6972	1234	5738
764	7015	1245	5770
765	6980	1262	5718
766	7007	1244	5763
767	6989	1250	5739
768	6931	1254	5677
769	6869	1258	5611
770	6913	1254	5659
771	6930	1253	5677
772	6920	1260	5660
773	6850	1261	5589
774	6888	1248	5640
775	6901	1251	5650
776	6916	1232	5684
777	6905	1259	5646
778	6862	1257	5605
779	6843	1243	5600
780	6781	1270	5511
781	6780	1262	5518
782	6756	1250	5506
783	6789	1282	5507
784	6833	1281	5552
785	6777	1260	5517
786	6749	1230	5519
787	6697	1249	5448
788	6690	1238	5452
789	6689	1227	5462
790	6665	1230	5435
791	6621	1250	5371
792	6596	1251	5345
793	6600	1262	5338
794	6558	1263	5295
795	6538	1274	5264
796	6596	1260	5336
797	6636	1235	5401
798	6562	1250	5312
799	6544	1274	5270
800	6588	1259	5329
801	6541	1256	5285
802	6576	1263	5313
803	6639	1263	5376
804	6669	1281	5388
805	6667	1274	5393
806	6707	1255	5452
807	6578	1260	5318
808	6500	1265	5235
809	6527	1250	5277
810	6541	1222	5319
811	6507	1219	5288
812	6521	1229	5292
813	6590	1229	5361
814	6585	1239	5346
815	6613	1260	5353
816	6605	1275	5330
817	6606	1273	5333
818	6376	1265	5111
819	6419	1251	5168
820	6535	1255	5280
821	6605	1257	5348
822	6597	1243	5354
823	6463	1246	5217
824	6497	1261	5236
825	6529	1234	5295
826	6545	1235	5310
827	6655	1230	5425
828	6639	1256	5383
829	6592	1265	5327
830	6614	1271	5343
831	6606	1266	5340
832	6627	1261	5366
833	6637	1255	5382
834	6610	1265	5345
835	6631	1289	5342
836	6700	1252	5448
837	6693	1270	5423
838	6660	1259	5401
839	6671	1244	5427
840	6723	1231	5492
841	6766	1231	5535
842	6753	1245	5508
843	6704	1249	5455
844	6782	1263	5519
845	6725	1233	5492
846	6674	1233	5441
847	6654	1240	5414
848	6722	1234	5488
849	6803	1229	5574
850	6779	1236	5543
851	6784	1246	5538
852	6788	1269	5519
853	6803	1278	5525
854	6803	1264	5539
855	6853	1257	5596
856	6861	1259	5602
857	6841	1256	5585
858	6837	1261	5576
859	6855	1272	5583
860	6842	1258	5584
861	6825	1273	5552
862	6868	1281	5587
863	6943	1267	5676
864	6970	1252	5718
865	6971	1249	5722
866	6989	1255	5734
867	6977	1255	5722
868	7010	1248	5762
869	6995	1258	5737
870	6985	1266	5719
