index	original	background	difference
892	5371	1100	4271
893	5276	1117	4159
894	5290	1120	4170
895	5296	1104	4192
896	5291	1104	4187
897	5203	1105	4098
898	5103	1106	3997
899	5050	1101	3949
900	4975	1096	3879
901	4948	1100	3848
902	4971	1098	3873
903	4957	1096	3861
904	4920	1103	3817
905	4840	1115	3725
906	4800	1113	3687
907	4821	1114	3707
908	4873	1116	3757
909	4822	1119	3703
910	4810	1105	3705
911	4890	1104	3786
912	4910	1116	3794
913	4868	1110	3758
914	4932	1111	3821
915	5057	1110	3947
916	5092	1108	3984
917	5177	1107	4070
918	5102	1103	3999
919	5033	1098	3935
920	5046	1101	3945
921	5103	1103	4000
922	5191	1110	4081
923	5179	1110	4069
924	5124	1099	4025
925	5124	1101	4023
926	5121	1105	4016
927	5112	1103	4009
928	5097	1100	3997
929	5065	1107	3958
930	5080	1107	3973
931	5111	1096	4015
932	5153	1102	4051
933	5139	1111	4028
934	5064	1107	3957
935	5051	1107	3944
936	5124	1097	4027
937	5190	1098	4092
938	5171	1106	4065
939	5148	1107	4041
940	5177	1107	4070
941	5166	1105	4061
942	5102	1112	3990
943	5094	1114	3980
944	5113	1108	4005
945	4993	1103	3890
946	4931	1109	3822
947	4990	1105	3885
948	5061	1106	3955
949	5076	1101	3975
950	5063	1091	3972
951	5064	1099	3965
952	4977	1108	3869
953	4990	1113	3877
954	5001	1111	3890
955	4930	1110	3820
956	4944	1109	3835
957	4993	1101	3892
958	5033	1102	3931
959	4988	1107	3881
960	4966	1102	3864
961	4994	1104	3890
962	5006	1103	3903
963	5014	1098	3916
964	4932	1103	3829
965	4954	1099	3855
966	4908	1101	3807
967	4985	1107	3878
968	4998	1108	3890
969	5029	1113	3916
970	5058	1103	3955
971	4995	1100	3895
972	4984	1102	3882
973	5084	1094	3990
974	5078	1101	3977
975	5113	1105	4008
976	5183	1106	4077
977	5104	1108	3996
978	5078	1104	3974
979	5220	1102	4118
980	5211	1107	4104
981	5156	1112	4044
982	5118	1113	4005
983	5133	1103	4030
984	5140	1093	4047
985	5145	1105	4040
986	5157	1112	4045
987	5165	1112	4053
988	5190	1101	4089
989	5216	1107	4109
990	5212	1113	4099
991	5242	1113	4129
992	5283	1108	4175
993	5331	1098	4233
994	5318	1102	4216
995	5297	1119	4178
996	5331	1115	4216
997	5258	1108	4150
998	5267	1107	4160
