index	original	background	difference
905	4139	1185	2954
906	4111	1185	2926
907	4098	1185	2913
908	4105	1180	2925
909	4132	1179	2953
910	4159	1171	2988
911	4177	1182	2995
912	4146	1181	2965
913	4178	1174	3004
914	4212	1168	3044
915	4246	1177	3069
916	4286	1185	3101
917	4299	1192	3107
918	4286	1179	3107
919	4285	1177	3108
920	4309	1172	3137
921	4324	1176	3148
922	4322	1171	3151
923	4338	1181	3157
924	4347	1173	3174
925	4357	1165	3192
926	4345	1167	3178
927	4374	1186	3188
928	4388	1181	3207
929	4377	1183	3194
930	4360	1174	3186
931	4345	1177	3168
932	4344	1176	3168
933	4343	1179	3164
934	4345	1179	3166
935	4346	1178	3168
936	4335	1173	3162
937	4336	1178	3158
938	4331	1180	3151
939	4309	1183	3126
940	4319	1178	3141
941	4342	1177	3165
942	4352	1178	3174
943	4358	1182	3176
944	4338	1176	3162
945	4322	1172	3150
946	4321	1166	3155
947	4324	1163	3161
948	4316	1172	3144
949	4301	1187	3114
950	4293	1179	3114
951	4296	1183	3113
952	4296	1182	3114
953	4288	1184	3104
954	4273	1186	3087
955	4254	1192	3062
956	4267	1186	3081
957	4310	1187	3123
958	4311	1176	3135
959	4316	1178	3138
960	4294	1179	3115
961	4346	1187	3159
962	4346	1185	3161
963	4311	1186	3125
964	4281	1180	3101
965	4285	1187	3098
966	4297	1189	3108
967	4320	1182	3138
968	4315	1167	3148
969	4355	1196	3159
970	4335	1173	3162
971	4341	1178	3163
972	4383	1186	3197
973	4380	1182	3198
974	4366	1169	3197
975	4400	1184	3216
976	4369	1184	3185
977	4368	1177	3191
978	4400	1167	3233
979	4402	1171	3231
980	4405	1172	3233
981	4427	1183	3244
982	4415	1170	3245
983	4407	1179	3228
984	4429	1183	3246
985	4434	1189	3245
986	4446	1181	3265
987	4448	1183	3265
988	4448	1179	3269
989	4491	1184	3307
990	4506	1170	3336
991	4504	1179	3325
992	4489	1175	3314
993	4495	1178	3317
994	4498	1185	3313
995	4501	1183	3318
996	4499	1174	3325
997	4517	1174	3343
998	4526	1180	3346
999	4502	1179	3323
1000	4533	1176	3357
1001	4560	1177	3383
1002	4568	1172	3396
1003	4546	1177	3369
1004	4547	1178	3369
1005	4583	1186	3397
1006	4586	1174	3412
1007	4585	1174	3411
1008	4588	1173	3415
1009	4598	1184	3414
1010	4611	1182	3429
1011	4612	1188	3424
1012	4614	1182	3432
1013	4660	1176	3484
1014	4634	1176	3458
1015	4627	1185	3442
1016	4616	1173	3443
1017	4632	1186	3446
1018	4635	1180	3455
1019	4644	1174	3470
1020	4638	1179	3459
1021	4594	1188	3406
1022	4568	1176	3392
1023	4557	1168	3389
1024	4580	1168	3412
1025	4577	1177	3400
1026	4570	1175	3395
1027	4564	1183	3381
1028	4551	1182	3369
1029	4508	1180	3328
1030	4509	1179	3330
1031	4507	1183	3324
1032	4496	1172	3324
1033	4477	1176	3301
1034	4494	1167	3327
1035	4513	1177	3336
1036	4515	1174	3341
1037	4539	1168	3371
1038	4515	1182	3333
1039	4528	1192	3336
1040	4513	1183	3330
1041	4521	1182	3339
1042	4530	1183	3347
1043	4567	1172	3395
1044	4579	1179	3400
1045	4559	1180	3379
1046	4544	1171	3373
1047	4547	1178	3369
1048	4559	1177	3382
1049	4564	1179	3385
1050	4550	1173	3377
1051	4531	1182	3349
1052	4536	1187	3349
1053	4534	1184	3350
1054	4528	1182	3346
1055	4531	1192	3339
1056	4509	1184	3325
1057	4496	1171	3325
1058	4478	1163	3315
1059	4456	1176	3280
1060	4458	1186	3272
1061	4433	1187	3246
1062	4375	1175	3200
1063	4378	1185	3193
1064	4377	1179	3198
1065	4363	1180	3183
1066	4353	1182	3171
1067	4328	1186	3142
1068	4305	1176	3129
1069	4293	1179	3114
1070	4257	1173	3084
1071	4231	1174	3057
1072	4199	1176	3023
1073	4186	1176	3010
1074	4186	1176	3010
1075	4167	1179	2988
1076	4144	1169	2975
1077	4119	1177	2942
1078	4092	1177	2915
1079	4109	1184	2925
1080	4079	1177	2902
1081	4089	1174	2915
1082	4069	1178	2891
1083	4052	1187	2865
1084	4047	1176	2871
1085	4067	1185	2882
1086	4076	1185	2891
1087	4060	1179	2881
1088	4063	1173	2890
1089	4071	1182	2889
1090	4051	1182	2869
1091	4029	1189	2840
1092	4032	1172	2860
1093	4045	1174	2871
1094	4054	1178	2876
1095	4101	1184	2917
1096	4119	1171	2948
1097	4135	1174	2961
1098	4109	1177	2932
1099	4098	1174	2924
1100	4074	1171	2903
1101	4070	1176	2894
1102	4030	1172	2858
1103	4027	1175	2852
1104	4044	1168	2876
1105	4041	1182	2859
1106	4043	1186	2857
1107	4035	1182	2853
1108	4028	1176	2852
1109	4054	1174	2880
1110	4066	1173	2893
1111	4059	1175	2884
1112	4085	1173	2912
1113	4071	1172	2899
1114	4058	1174	2884
1115	4058	1185	2873
1116	4069	1173	2896
1117	4058	1166	2892
1118	4071	1176	2895
1119	4075	1177	2898
1120	4070	1171	2899
1121	4088	1180	2908
1122	4075	1177	2898
1123	4085	1190	2895
1124	4102	1192	2910
1125	4086	1183	2903
1126	4084	1168	2916
1127	4085	1178	2907
1128	4080	1176	2904
1129	4083	1180	2903
1130	4079	1183	2896
1131	4084	1186	2898
1132	4106	1180	2926
1133	4120	1179	2941
1134	4092	1181	2911
1135	4116	1188	2928
1136	4116	1178	2938
1137	4090	1180	2910
1138	4080	1180	2900
1139	4068	1184	2884
1140	4065	1184	2881
1141	4068	1182	2886
1142	4042	1184	2858
1143	4044	1202	2842
1144	4038	1181	2857
1145	4036	1183	2853
1146	4041	1180	2861
1147	4059	1186	2873
1148	4070	1188	2882
1149	4045	1177	2868
1150	4076	1178	2898
1151	4087	1182	2905
1152	4119	1178	2941
1153	4156	1184	2972
1154	4172	1174	2998
1155	4211	1174	3037
1156	4222	1180	3042
1157	4223	1174	3049
1158	4254	1168	3086
1159	4261	1171	3090
1160	4220	1176	3044
1161	4225	1184	3041
1162	4235	1182	3053
1163	4261	1183	3078
1164	4268	1177	3091
1165	4286	1185	3101
1166	4278	1192	3086
1167	4261	1182	3079
1168	4268	1178	3090
1169	4266	1189	3077
1170	4259	1184	3075
1171	4257	1180	3077
1172	4268	1174	3094
1173	4255	1173	3082
1174	4230	1171	3059
1175	4223	1178	3045
1176	4222	1169	3053
1177	4230	1182	3048
1178	4220	1180	3040
1179	4198	1180	3018
1180	4196	1180	3016
1181	4222	1189	3033
1182	4245	1173	3072
1183	4242	1171	3071
1184	4237	1168	3069
1185	4279	1185	3094
1186	4270	1189	3081
1187	4283	1170	3113
1188	4288	1165	3123
1189	4308	1185	3123
1190	4303	1181	3122
1191	4320	1186	3134
1192	4318	1181	3137
1193	4319	1179	3140
1194	4366	1178	3188
1195	4412	1189	3223
1196	4408	1189	3219
1197	4428	1186	3242
1198	4415	1178	3237
1199	4411	1194	3217
1200	4432	1177	3255
1201	4436	1183	3253
1202	4413	1183	3230
1203	4426	1189	3237
1204	4384	1184	3200
1205	4385	1191	3194
1206	4398	1182	3216
1207	4377	1174	3203
1208	4374	1174	3200
1209	4395	1184	3211
1210	4405	1185	3220
1211	4401	1185	3216
1212	4413	1178	3235
1213	4425	1178	3247
1214	4400	1172	3228
1215	4431	1174	3257
1216	4408	1174	3234
1217	4439	1180	3259
1218	4461	1168	3293
1219	4432	1175	3257
1220	4426	1178	3248
1221	4460	1182	3278
1222	4474	1179	3295
1223	4442	1179	3263
1224	4426	1185	3241
1225	4439	1186	3253
1226	4438	1179	3259
1227	4430	1186	3244
1228	4407	1186	3221
1229	4374	1184	3190
1230	4402	1168	3234
