index	original	background	difference
855	5450	1142	4308
856	5444	1131	4313
857	5460	1123	4337
858	5545	1134	4411
859	5599	1142	4457
860	5601	1143	4458
861	5624	1146	4478
862	5651	1155	4496
863	5695	1147	4548
864	5747	1137	4610
865	5731	1142	4589
866	5716	1125	4591
867	5733	1135	4598
868	5753	1157	4596
869	5766	1150	4616
870	5801	1149	4652
871	5853	1143	4710
872	5837	1135	4702
873	5887	1136	4751
874	5901	1127	4774
875	5907	1136	4771
876	5975	1143	4832
877	5915	1146	4769
878	5927	1141	4786
879	5910	1140	4770
880	5964	1140	4824
881	5973	1140	4833
882	6034	1143	4891
883	6055	1145	4910
884	6109	1139	4970
885	6109	1135	4974
886	6128	1140	4988
887	6065	1148	4917
888	6038	1140	4898
889	6073	1130	4943
890	6104	1138	4966
891	6141	1139	5002
892	6159	1134	5025
893	6091	1145	4946
894	6137	1142	4995
895	6170	1139	5031
896	6155	1143	5012
897	6137	1139	4998
898	6125	1137	4988
899	6119	1140	4979
900	6124	1136	4988
901	6135	1132	5003
902	6171	1131	5040
903	6190	1140	5050
904	6194	1144	5050
905	6202	1136	5066
906	6182	1138	5044
907	6160	1142	5018
908	6270	1140	5130
909	6406	1139	5267
910	6423	1131	5292
911	6457	1140	5317
912	6438	1138	5300
913	6433	1140	5293
914	6456	1145	5311
915	6492	1144	5348
916	6594	1142	5452
917	6638	1155	5483
918	6657	1150	5507
919	6642	1132	5510
920	6697	1136	5561
921	6698	1144	5554
922	6745	1148	5597
923	6804	1155	5649
924	6892	1145	5747
925	6899	1134	5765
926	6929	1139	5790
927	6893	1142	5751
928	6830	1138	5692
929	6845	1135	5710
930	6831	1139	5692
931	6850	1144	5706
932	6942	1135	5807
933	6980	1142	5838
934	6999	1140	5859
935	6969	1134	5835
936	7025	1148	5877
937	7108	1145	5963
938	7078	1140	5938
939	7041	1144	5897
940	7131	1140	5991
941	7086	1143	5943
942	7053	1137	5916
943	7044	1136	5908
944	7060	1145	5915
945	7114	1143	5971
946	7115	1129	5986
947	7189	1134	6055
948	7237	1144	6093
949	7223	1151	6072
950	7170	1136	6034
951	7183	1141	6042
952	7240	1152	6088
953	7264	1147	6117
954	7254	1136	6118
955	7250	1141	6109
956	7279	1138	6141
957	7349	1140	6209
958	7408	1142	6266
959	7353	1139	6214
960	7363	1127	6236
961	7350	1132	6218
962	7363	1138	6225
963	7307	1136	6171
964	7283	1140	6143
965	7400	1146	6254
966	7394	1143	6251
967	7388	1144	6244
968	7513	1143	6370
969	7473	1140	6333
970	7498	1140	6358
971	7489	1144	6345
972	7465	1142	6323
973	7450	1142	6308
974	7448	1147	6301
975	7496	1139	6357
976	7503	1144	6359
977	7479	1153	6326
978	7561	1153	6408
979	7586	1146	6440
980	7550	1148	6402
981	7576	1143	6433
982	7615	1144	6471
983	7597	1147	6450
984	7583	1149	6434
985	7557	1151	6406
986	7662	1144	6518
987	7694	1136	6558
988	7653	1144	6509
989	7583	1145	6438
990	7689	1135	6554
991	7717	1142	6575
992	7724	1144	6580
993	7636	1146	6490
994	7668	1151	6517
995	7660	1147	6513
996	7673	1145	6528
997	7706	1138	6568
998	7667	1133	6534
999	7680	1131	6549
1000	7703	1135	6568
1001	7684	1145	6539
1002	7652	1152	6500
1003	7716	1149	6567
1004	7742	1138	6604
1005	7773	1131	6642
1006	7861	1143	6718
1007	7781	1151	6630
1008	7758	1142	6616
1009	7785	1134	6651
1010	7730	1132	6598
1011	7868	1143	6725
1012	7839	1142	6697
1013	7826	1134	6692
1014	7782	1136	6646
1015	7741	1148	6593
1016	7799	1140	6659
1017	7808	1143	6665
1018	7795	1139	6656
1019	7801	1139	6662
1020	7828	1137	6691
1021	7819	1141	6678
1022	7816	1147	6669
1023	7772	1138	6634
1024	7760	1126	6634
1025	7747	1142	6605
1026	7786	1143	6643
1027	7767	1148	6619
1028	7747	1146	6601
1029	7828	1140	6688
1030	7792	1137	6655
1031	7793	1139	6654
1032	7747	1138	6609
1033	7806	1143	6663
1034	7691	1134	6557
1035	7726	1136	6590
1036	7843	1141	6702
1037	7873	1143	6730
1038	7815	1137	6678
1039	7780	1138	6642
1040	7729	1132	6597
1041	7772	1142	6630
1042	7768	1139	6629
1043	7805	1139	6666
1044	7784	1139	6645
1045	7782	1138	6644
1046	7839	1138	6701
1047	7824	1140	6684
1048	7782	1149	6633
1049	7754	1145	6609
1050	7754	1144	6610
1051	7766	1148	6618
1052	7734	1137	6597
1053	7730	1140	6590
1054	7790	1138	6652
1055	7733	1142	6591
1056	7682	1145	6537
1057	7619	1151	6468
1058	7722	1151	6571
1059	7697	1152	6545
1060	7722	1151	6571
1061	7777	1142	6635
1062	7776	1148	6628
1063	7722	1149	6573
1064	7702	1147	6555
1065	7736	1153	6583
1066	7757	1155	6602
1067	7711	1155	6556
1068	7673	1155	6518
1069	7699	1150	6549
1070	7684	1137	6547
1071	7607	1142	6465
