,,,,0.484,1.961e-06,0.366,-2.632e-06
,,,,0.482,1.97e-06,0.368,-2.665e-06
,,,,0.48,2.01e-06,0.37,-2.725e-06
,,,,0.478,2.017e-06,0.372,-2.76e-06
,,,,0.476,2.055e-06,0.374,-2.826e-06
,,,,0.474,2.062e-06,0.376,-2.867e-06
,,,,0.472,2.097e-06,0.378,-2.93e-06
,,,,0.47,2.096e-06,0.38,-2.986e-06
,,,,0.468,2.119e-06,0.382,-3.053e-06
,,,,0.466,2.114e-06,0.384,-3.102e-06
,,,,0.464,2.146e-06,0.386,-3.176e-06
,,,,0.462,2.128e-06,0.388,-3.24e-06
,,,,0.46,2.15e-06,0.39,-3.317e-06
,,,,0.458,2.137e-06,0.392,-3.383e-06
,,,,0.456,2.148e-06,0.394,-3.465e-06
,,,,0.454,2.117e-06,0.396,-3.534e-06
,,,,0.452,2.129e-06,0.398,-3.624e-06
,,,,0.45,2.099e-06,0.4,-3.695e-06
,,,,0.448,2.09e-06,0.402,-3.789e-06
,,,,0.446,2.05e-06,0.404,-3.867e-06
,,,,0.444,2.033e-06,0.406,-3.958e-06
,,,,0.442,1.97e-06,0.408,-4.041e-06
,,,,0.44,1.944e-06,0.41,-4.137e-06
,,,,0.438,1.877e-06,0.412,-4.218e-06
,,,,0.436,1.844e-06,0.414,-4.319e-06
,,,,0.434,1.761e-06,0.416,-4.399e-06
,,,,0.432,1.706e-06,0.418,-4.496e-06
,,,,0.43,1.619e-06,0.42,-4.576e-06
,,,,0.428,1.553e-06,0.422,-4.67e-06
,,,,0.426,1.433e-06,0.424,-4.756e-06
,,,,0.424,1.351e-06,0.426,-4.86e-06
,,,,0.422,1.232e-06,0.428,-4.941e-06
,,,,0.42,1.137e-06,0.43,-5.029e-06
,,,,0.418,1.016e-06,0.432,-5.104e-06
,,,,0.416,9.122e-07,0.434,-5.194e-06
,,,,0.414,7.702e-07,0.436,-5.264e-06
,,,,0.412,6.541e-07,0.438,-5.352e-06
,,,,0.41,5.06e-07,0.44,-5.423e-06
,,,,0.408,3.874e-07,0.442,-5.505e-06
,,,,0.406,2.254e-07,0.444,-5.573e-06
,,,,0.404,1.005e-07,0.446,-5.654e-06
,,,,0.402,-6.066e-08,0.448,-5.722e-06
,,,,0.4,-2.025e-07,0.45,-5.803e-06
,,,,0.398,-3.644e-07,0.452,-5.864e-06
,,,,0.396,-5.087e-07,0.454,-5.939e-06
,,,,0.394,-6.707e-07,0.456,-5.999e-06
,,,,0.392,-8.17e-07,0.458,-6.068e-06
,,,,0.39,-9.751e-07,0.46,-6.12e-06
,,,,0.388,-1.119e-06,0.462,-6.192e-06
,,,,0.386,-1.272e-06,0.464,-6.23e-06
,,,,0.384,-1.412e-06,0.466,-6.29e-06
,,,,0.382,-1.559e-06,0.468,-6.317e-06
,,,,0.38,-1.707e-06,0.47,-6.376e-06
,,,,0.378,-1.851e-06,0.472,-6.394e-06
,,,,0.376,-1.974e-06,0.474,-6.405e-06
,,,,0.374,-2.106e-06,0.476,-6.414e-06
,,,,0.372,-2.222e-06,0.478,-6.433e-06
,,,,0.37,-2.345e-06,0.48,-6.414e-06
,,,,0.368,-2.45e-06,0.482,-6.413e-06
,,,,0.366,-2.569e-06,0.484,-6.397e-06
,,,,0.364,-2.658e-06,0.486,-6.394e-06
,,,,0.362,-2.764e-06,0.488,-6.371e-06
,,,,0.36,-2.841e-06,0.49,-6.347e-06
,,,,0.358,-2.93e-06,0.492,-6.31e-06
,,,,0.356,-2.998e-06,0.494,-6.297e-06
,,,,0.354,-3.077e-06,0.496,-6.265e-06
,,,,0.352,-3.144e-06,0.498,-6.247e-06
,,,,0.35,-3.214e-06,0.5,-6.205e-06
,,,,0.348,-3.264e-06,0.502,-6.188e-06
,,,,0.346,-3.319e-06,0.504,-6.142e-06
,,,,0.344,-3.363e-06,0.506,-6.108e-06
,,,,0.342,-3.414e-06,0.508,-6.055e-06
,,,,0.34,-3.438e-06,0.51,-6.015e-06
,,,,0.338,-3.468e-06,0.512,-5.957e-06
,,,,0.336,-3.495e-06,0.514,-5.911e-06
,,,,0.334,-3.52e-06,0.516,-5.84e-06
,,,,0.332,-3.539e-06,0.518,-5.785e-06
,,,,0.33,-3.561e-06,0.52,-5.711e-06
