index	original	background	difference
828	5066	1233	3833
829	5057	1233	3824
830	5019	1234	3785
831	5026	1238	3788
832	5014	1238	3776
833	5052	1230	3822
834	5041	1225	3816
835	5035	1238	3797
836	5056	1229	3827
837	5114	1241	3873
838	5046	1246	3800
839	5036	1242	3794
840	5052	1234	3818
841	5081	1238	3843
842	5044	1238	3806
843	5025	1245	3780
844	4976	1233	3743
845	4981	1230	3751
846	5026	1235	3791
847	5005	1234	3771
848	5005	1241	3764
849	5037	1242	3795
850	5006	1228	3778
851	5003	1224	3779
852	5012	1223	3789
853	4983	1233	3750
854	4969	1226	3743
855	5024	1235	3789
856	4985	1238	3747
857	4992	1237	3755
858	5027	1224	3803
859	5025	1228	3797
860	5052	1241	3811
861	5063	1240	3823
862	5030	1230	3800
863	5054	1239	3815
864	5088	1237	3851
865	5114	1249	3865
866	5047	1237	3810
867	5075	1229	3846
868	5093	1231	3862
869	5147	1242	3905
870	5123	1221	3902
871	5103	1214	3889
872	5058	1225	3833
873	5038	1234	3804
874	5015	1229	3786
875	5044	1230	3814
876	5102	1235	3867
877	5077	1234	3843
878	5036	1233	3803
879	5126	1231	3895
880	5109	1228	3881
881	5091	1232	3859
882	5138	1232	3906
883	5069	1228	3841
884	5099	1227	3872
885	5131	1236	3895
886	5079	1240	3839
887	5058	1232	3826
888	5123	1232	3891
889	5128	1243	3885
890	5082	1239	3843
891	5102	1233	3869
892	5089	1235	3854
893	5068	1246	3822
894	5089	1230	3859
895	5148	1230	3918
896	5129	1242	3887
897	5116	1230	3886
898	5163	1236	3927
899	5122	1238	3884
900	5063	1229	3834
901	5164	1229	3935
902	5189	1229	3960
903	5172	1237	3935
904	5125	1239	3886
905	5138	1236	3902
906	5175	1233	3942
907	5186	1238	3948
908	5211	1231	3980
909	5189	1229	3960
910	5154	1233	3921
911	5210	1232	3978
912	5221	1225	3996
913	5217	1234	3983
914	5234	1231	4003
915	5271	1227	4044
916	5294	1230	4064
917	5269	1232	4037
918	5249	1223	4026
919	5268	1231	4037
920	5285	1238	4047
921	5312	1237	4075
922	5382	1230	4152
923	5402	1231	4171
924	5380	1228	4152
925	5430	1223	4207
926	5436	1225	4211
927	5429	1237	4192
928	5416	1235	4181
929	5447	1239	4208
930	5523	1223	4300
931	5525	1228	4297
932	5494	1228	4266
933	5526	1232	4294
934	5525	1236	4289
935	5524	1232	4292
936	5558	1223	4335
937	5566	1234	4332
938	5535	1233	4302
939	5583	1233	4350
940	5540	1232	4308
941	5515	1234	4281
942	5566	1227	4339
943	5631	1231	4400
944	5618	1233	4385
945	5642	1227	4415
946	5679	1232	4447
947	5711	1246	4465
948	5749	1234	4515
949	5757	1232	4525
950	5745	1232	4513
951	5744	1229	4515
952	5726	1230	4496
953	5717	1237	4480
954	5803	1231	4572
955	5823	1231	4592
956	5873	1231	4642
957	5841	1243	4598
958	5816	1235	4581
959	5860	1236	4624
960	5957	1232	4725
961	5954	1232	4722
962	5860	1228	4632
963	5906	1231	4675
964	5933	1227	4706
965	5947	1234	4713
966	5943	1227	4716
967	6009	1225	4784
968	5963	1224	4739
969	5994	1234	4760
970	5954	1237	4717
971	6000	1235	4765
972	6021	1236	4785
973	6038	1233	4805
974	6097	1232	4865
975	6108	1231	4877
976	6188	1228	4960
977	6236	1237	4999
978	6143	1231	4912
979	6221	1235	4986
980	6150	1235	4915
981	6161	1243	4918
982	6252	1244	5008
983	6334	1242	5092
984	6352	1239	5113
985	6286	1242	5044
986	6261	1232	5029
987	6306	1227	5079
988	6296	1226	5070
989	6408	1228	5180
990	6442	1229	5213
991	6421	1230	5191
992	6441	1228	5213
993	6436	1238	5198
994	6393	1230	5163
995	6443	1233	5210
996	6557	1226	5331
997	6558	1238	5320
998	6528	1237	5291
999	6548	1237	5311
1000	6552	1243	5309
1001	6559	1247	5312
1002	6558	1241	5317
1003	6624	1231	5393
1004	6560	1235	5325
1005	6687	1242	5445
1006	6731	1242	5489
1007	6734	1235	5499
1008	6761	1229	5532
1009	6741	1239	5502
1010	6753	1228	5525
1011	6755	1235	5520
1012	6844	1228	5616
1013	6876	1226	5650
1014	6796	1222	5574
1015	6893	1227	5666
1016	6920	1230	5690
1017	6912	1235	5677
1018	6926	1233	5693
1019	6945	1234	5711
1020	6939	1240	5699
1021	7044	1239	5805
1022	7066	1235	5831
1023	7080	1240	5840
1024	7149	1239	5910
1025	7141	1228	5913
1026	7061	1234	5827
1027	7087	1247	5840
1028	7041	1241	5800
1029	7101	1250	5851
1030	7167	1253	5914
1031	7153	1239	5914
1032	7182	1224	5958
1033	7225	1225	6000
1034	7233	1226	6007
1035	7223	1234	5989
1036	7355	1245	6110
1037	7304	1250	6054
1038	7242	1240	6002
1039	7301	1240	6061
1040	7324	1236	6088
1041	7320	1230	6090
1042	7393	1232	6161
1043	7436	1236	6200
1044	7404	1236	6168
1045	7428	1239	6189
1046	7425	1246	6179
1047	7451	1247	6204
1048	7468	1248	6220
1049	7504	1244	6260
1050	7535	1234	6301
1051	7465	1242	6223
1052	7486	1234	6252
1053	7567	1238	6329
1054	7633	1234	6399
1055	7607	1237	6370
1056	7553	1242	6311
1057	7610	1245	6365
1058	7637	1243	6394
1059	7697	1241	6456
1060	7656	1231	6425
1061	7622	1225	6397
1062	7662	1234	6428
1063	7585	1244	6341
1064	7568	1241	6327
1065	7635	1244	6391
1066	7639	1228	6411
1067	7680	1235	6445
1068	7675	1239	6436
1069	7711	1240	6471
1070	7647	1237	6410
1071	7666	1243	6423
1072	7792	1244	6548
1073	7840	1241	6599
1074	7854	1237	6617
1075	7791	1239	6552
1076	7765	1240	6525
1077	7740	1235	6505
1078	7727	1228	6499
1079	7751	1238	6513
1080	7788	1229	6559
1081	7838	1231	6607
1082	7760	1232	6528
1083	7736	1245	6491
1084	7895	1233	6662
1085	7982	1238	6744
1086	7934	1238	6696
1087	7953	1238	6715
1088	7945	1222	6723
1089	7847	1229	6618
1090	7885	1229	6656
1091	7991	1239	6752
1092	7959	1232	6727
1093	7940	1232	6708
1094	7904	1223	6681
1095	7902	1235	6667
1096	7895	1239	6656
1097	7907	1235	6672
1098	7965	1231	6734
1099	8006	1248	6758
1100	8057	1241	6816
1101	8067	1240	6827
1102	8009	1241	6768
1103	8015	1242	6773
1104	8057	1243	6814
1105	8118	1241	6877
1106	8066	1229	6837
1107	8053	1242	6811
1108	8053	1234	6819
1109	8069	1240	6829
1110	8114	1242	6872
1111	8100	1237	6863
1112	8068	1234	6834
1113	8056	1245	6811
1114	8090	1238	6852
1115	8115	1237	6878
1116	8163	1232	6931
1117	8189	1237	6952
1118	8150	1228	6922
1119	8091	1232	6859
1120	8181	1225	6956
1121	8168	1237	6931
1122	8098	1243	6855
1123	8135	1249	6886
1124	8179	1235	6944
1125	8207	1244	6963
1126	8110	1236	6874
1127	8177	1235	6942
1128	8159	1227	6932
1129	8150	1233	6917
1130	8080	1235	6845
1131	8028	1237	6791
1132	8098	1244	6854
1133	8142	1243	6899
1134	8070	1224	6846
1135	8149	1235	6914
1136	8202	1242	6960
1137	8107	1247	6860
1138	8168	1232	6936
1139	8211	1240	6971
1140	8133	1231	6902
1141	8146	1236	6910
1142	8160	1240	6920
1143	8136	1251	6885
1144	8089	1239	6850
1145	8122	1234	6888
1146	8106	1244	6862
1147	8150	1249	6901
1148	8102	1232	6870
1149	8079	1229	6850
1150	8125	1227	6898
1151	8145	1233	6912
1152	8096	1240	6856
1153	8065	1247	6818
1154	8054	1239	6815
1155	8032	1241	6791
1156	8012	1231	6781
1157	8005	1227	6778
1158	8024	1224	6800
1159	7999	1233	6766
1160	7993	1229	6764
1161	7999	1230	6769
1162	7972	1227	6745
1163	7972	1239	6733
1164	7987	1232	6755
1165	8001	1231	6770
1166	7970	1231	6739
1167	7899	1239	6660
1168	7896	1235	6661
1169	7867	1235	6632
1170	7895	1225	6670
1171	7926	1241	6685
1172	7890	1241	6649
1173	7941	1234	6707
1174	7931	1225	6706
1175	7970	1237	6733
1176	7961	1234	6727
1177	7989	1239	6750
1178	7961	1241	6720
1179	8002	1246	6756
1180	8005	1234	6771
1181	7952	1234	6718
1182	7946	1240	6706
1183	7941	1235	6706
1184	7890	1226	6664
1185	7836	1244	6592
1186	7813	1237	6576
1187	7838	1242	6596
1188	7863	1231	6632
1189	7776	1234	6542
1190	7810	1232	6578
1191	7893	1234	6659
1192	7905	1238	6667
1193	7880	1241	6639
1194	7817	1239	6578
1195	7889	1233	6656
1196	7945	1230	6715
1197	7864	1225	6639
1198	7723	1228	6495
1199	7768	1240	6528
1200	7756	1239	6517
1201	7792	1238	6554
1202	7868	1235	6633
1203	7825	1236	6589
1204	7708	1231	6477
1205	7807	1233	6574
1206	7805	1232	6573
1207	7787	1242	6545
1208	7830	1235	6595
1209	7787	1234	6553
1210	7715	1234	6481
1211	7739	1230	6509
1212	7783	1225	6558
1213	7844	1243	6601
1214	7797	1243	6554
1215	7755	1229	6526
1216	7790	1222	6568
1217	7775	1235	6540
1218	7788	1234	6554
1219	7778	1233	6545
1220	7697	1244	6453
1221	7650	1249	6401
1222	7704	1236	6468
1223	7641	1238	6403
1224	7631	1233	6398
1225	7700	1236	6464
1226	7702	1235	6467
1227	7714	1233	6481
1228	7759	1223	6536
1229	7790	1227	6563
1230	7772	1230	6542
1231	7694	1234	6460
1232	7726	1240	6486
1233	7741	1239	6502
1234	7722	1229	6493
1235	7633	1228	6405
1236	7659	1236	6423
1237	7672	1240	6432
1238	7582	1235	6347
1239	7548	1241	6307
1240	7667	1233	6434
1241	7730	1241	6489
1242	7765	1244	6521
1243	7697	1237	6460
1244	7730	1224	6506
1245	7702	1227	6475
1246	7644	1230	6414
1247	7612	1224	6388
1248	7643	1232	6411
1249	7747	1241	6506
1250	7751	1234	6517
1251	7786	1241	6545
1252	7727	1230	6497
1253	7627	1234	6393
1254	7650	1238	6412
1255	7626	1239	6387
1256	7616	1232	6384
1257	7637	1242	6395
1258	7689	1232	6457
1259	7789	1235	6554
1260	7690	1235	6455
1261	7687	1239	6448
1262	7749	1239	6510
1263	7801	1236	6565
1264	7763	1228	6535
1265	7716	1235	6481
1266	7705	1225	6480
1267	7798	1236	6562
1268	7861	1233	6628
1269	7910	1241	6669
1270	7810	1232	6578
1271	7881	1228	6653
1272	7951	1224	6727
1273	7859	1230	6629
1274	7831	1232	6599
1275	7896	1225	6671
1276	7893	1242	6651
1277	7879	1227	6652
1278	7948	1217	6731
1279	7984	1221	6763
1280	7938	1232	6706
