index	original	background	difference
929	5770	1239	4531
930	5755	1223	4532
931	5728	1228	4500
932	5768	1228	4540
933	5830	1232	4598
934	5795	1236	4559
935	5795	1232	4563
936	5833	1223	4610
937	5845	1234	4611
938	5844	1233	4611
939	5880	1233	4647
940	5936	1232	4704
941	5933	1234	4699
942	5891	1227	4664
943	5857	1231	4626
944	5893	1233	4660
945	5917	1227	4690
946	5913	1232	4681
947	5988	1246	4742
948	6028	1234	4794
949	6007	1232	4775
950	6073	1232	4841
951	6085	1229	4856
952	6068	1230	4838
953	6046	1237	4809
954	6098	1231	4867
955	6101	1231	4870
956	6119	1231	4888
957	6100	1243	4857
958	6142	1235	4907
959	6165	1236	4929
960	6170	1232	4938
961	6200	1232	4968
962	6222	1228	4994
963	6213	1231	4982
964	6241	1227	5014
965	6220	1234	4986
966	6293	1227	5066
967	6311	1225	5086
968	6315	1224	5091
969	6361	1234	5127
970	6397	1237	5160
971	6352	1235	5117
972	6393	1236	5157
973	6415	1233	5182
974	6418	1232	5186
975	6409	1231	5178
976	6453	1228	5225
977	6394	1237	5157
978	6400	1231	5169
979	6541	1235	5306
980	6552	1235	5317
981	6547	1243	5304
982	6547	1244	5303
983	6560	1242	5318
984	6598	1239	5359
985	6614	1242	5372
986	6673	1232	5441
987	6668	1227	5441
988	6593	1226	5367
989	6635	1228	5407
990	6725	1229	5496
991	6714	1230	5484
992	6677	1228	5449
993	6723	1238	5485
994	6740	1230	5510
995	6847	1233	5614
996	6917	1226	5691
997	6922	1238	5684
998	6861	1237	5624
999	6839	1237	5602
1000	6907	1243	5664
1001	6905	1247	5658
1002	6971	1241	5730
1003	6970	1231	5739
1004	6953	1235	5718
1005	7023	1242	5781
1006	7040	1242	5798
1007	7042	1235	5807
1008	7023	1229	5794
1009	7089	1239	5850
1010	7158	1228	5930
1011	7188	1235	5953
1012	7206	1228	5978
1013	7157	1226	5931
1014	7166	1222	5944
1015	7239	1227	6012
1016	7325	1230	6095
1017	7295	1235	6060
1018	7287	1233	6054
1019	7295	1234	6061
1020	7384	1240	6144
1021	7388	1239	6149
1022	7391	1235	6156
1023	7396	1240	6156
